3D Run ID,Shift,swA,swB,tet
7310,7,10.3867,1.85333,1.25664
7311,7,10.3867,2.70667,1.25664
7312,7,10.3867,3.56,1.25664
7313,7,10.3867,4.41333,1.25664
7314,7,10.3867,5.26667,1.25664
7315,7,10.3867,6.12,1.25664
7316,7,10.3867,6.97333,1.25664
7317,7,10.3867,7.82667,1.25664
7318,7,10.3867,8.68,1.25664
7319,7,10.3867,9.53333,1.25664
7320,7,10.3867,10.3867,1.25664
7321,7,10.3867,11.24,1.25664
7322,7,10.3867,12.0933,1.25664
7323,7,10.3867,12.9467,1.25664
7324,7,10.3867,13.8,1.25664
7325,7,11.24,1,1.25664
7326,7,11.24,1.85333,1.25664
7327,7,11.24,2.70667,1.25664
7328,7,11.24,3.56,1.25664
7329,7,11.24,4.41333,1.25664
7330,7,11.24,5.26667,1.25664
7331,7,11.24,6.12,1.25664
7332,7,11.24,6.97333,1.25664
7333,7,11.24,7.82667,1.25664
7334,7,11.24,8.68,1.25664
7335,7,11.24,9.53333,1.25664
7336,7,11.24,10.3867,1.25664
7337,7,11.24,11.24,1.25664
7338,7,11.24,12.0933,1.25664
7339,7,11.24,12.9467,1.25664
7340,7,11.24,13.8,1.25664
7341,7,12.0933,1,1.25664
7342,7,12.0933,1.85333,1.25664
7343,7,12.0933,2.70667,1.25664
7344,7,12.0933,3.56,1.25664
7345,7,12.0933,4.41333,1.25664
7346,7,12.0933,5.26667,1.25664
7347,7,12.0933,6.12,1.25664
7348,7,12.0933,6.97333,1.25664
7349,7,12.0933,7.82667,1.25664
7350,7,12.0933,8.68,1.25664
7351,7,12.0933,9.53333,1.25664
7352,7,12.0933,10.3867,1.25664
7353,7,12.0933,11.24,1.25664
7354,7,12.0933,12.0933,1.25664
7355,7,12.0933,12.9467,1.25664
7356,7,12.0933,13.8,1.25664
7357,7,12.9467,1,1.25664
7358,7,12.9467,1.85333,1.25664
7359,7,12.9467,2.70667,1.25664
7360,7,12.9467,3.56,1.25664
7361,7,12.9467,4.41333,1.25664
7362,7,12.9467,5.26667,1.25664
7363,7,12.9467,6.12,1.25664
7364,7,12.9467,6.97333,1.25664
7365,7,12.9467,7.82667,1.25664
7366,7,12.9467,8.68,1.25664
7367,7,12.9467,9.53333,1.25664
7368,7,12.9467,10.3867,1.25664
7369,7,12.9467,11.24,1.25664
7370,7,12.9467,12.0933,1.25664
7371,7,12.9467,12.9467,1.25664
7372,7,12.9467,13.8,1.25664
7373,7,13.8,1,1.25664
7374,7,13.8,1.85333,1.25664
7375,7,13.8,2.70667,1.25664
7376,7,13.8,3.56,1.25664
7377,7,13.8,4.41333,1.25664
7378,7,13.8,5.26667,1.25664
7379,7,13.8,6.12,1.25664
7380,7,13.8,6.97333,1.25664
7381,7,13.8,7.82667,1.25664
7382,7,13.8,8.68,1.25664
7383,7,13.8,9.53333,1.25664
7384,7,13.8,10.3867,1.25664
7385,7,13.8,11.24,1.25664
7386,7,13.8,12.0933,1.25664
7387,7,13.8,12.9467,1.25664
7388,7,13.8,13.8,1.25664
7389,7,1,1,1.29154
7390,7,1,1.85333,1.29154
7391,7,1,2.70667,1.29154
7392,7,1,3.56,1.29154
7393,7,1,4.41333,1.29154
7394,7,1,5.26667,1.29154
7395,7,1,6.12,1.29154
7396,7,1,6.97333,1.29154
7397,7,1,7.82667,1.29154
7398,7,1,8.68,1.29154
7399,7,1,9.53333,1.29154
7400,7,1,10.3867,1.29154
7401,7,1,11.24,1.29154
7402,7,1,12.0933,1.29154
7403,7,1,12.9467,1.29154
7404,7,1,13.8,1.29154
7405,7,1.85333,1,1.29154
7406,7,1.85333,1.85333,1.29154
7407,7,1.85333,2.70667,1.29154
7408,7,1.85333,3.56,1.29154
7409,7,1.85333,4.41333,1.29154
7410,7,1.85333,5.26667,1.29154
7411,7,1.85333,6.12,1.29154
7412,7,1.85333,6.97333,1.29154
7413,7,1.85333,7.82667,1.29154
7414,7,1.85333,8.68,1.29154
7415,7,1.85333,9.53333,1.29154
7416,7,1.85333,10.3867,1.29154
7417,7,1.85333,11.24,1.29154
7418,7,1.85333,12.0933,1.29154
7419,7,1.85333,12.9467,1.29154
7420,7,1.85333,13.8,1.29154
7421,7,2.70667,1,1.29154
7422,7,2.70667,1.85333,1.29154
7423,7,2.70667,2.70667,1.29154
7424,7,2.70667,3.56,1.29154
7425,7,2.70667,4.41333,1.29154
7426,7,2.70667,5.26667,1.29154
7427,7,2.70667,6.12,1.29154
7428,7,2.70667,6.97333,1.29154
7429,7,2.70667,7.82667,1.29154
7430,7,2.70667,8.68,1.29154
7431,7,2.70667,9.53333,1.29154
7432,7,2.70667,10.3867,1.29154
7433,7,2.70667,11.24,1.29154
7434,7,2.70667,12.0933,1.29154
7435,7,2.70667,12.9467,1.29154
7436,7,2.70667,13.8,1.29154
7437,7,3.56,1,1.29154
7438,7,3.56,1.85333,1.29154
7439,7,3.56,2.70667,1.29154
7440,7,3.56,3.56,1.29154
7441,7,3.56,4.41333,1.29154
7442,7,3.56,5.26667,1.29154
7443,7,3.56,6.12,1.29154
7444,7,3.56,6.97333,1.29154
7445,7,3.56,7.82667,1.29154
7446,7,3.56,8.68,1.29154
7447,7,3.56,9.53333,1.29154
7448,7,3.56,10.3867,1.29154
7449,7,3.56,11.24,1.29154
7450,7,3.56,12.0933,1.29154
7451,7,3.56,12.9467,1.29154
7452,7,3.56,13.8,1.29154
7453,7,4.41333,1,1.29154
7454,7,4.41333,1.85333,1.29154
7455,7,4.41333,2.70667,1.29154
7456,7,4.41333,3.56,1.29154
7457,7,4.41333,4.41333,1.29154
7458,7,4.41333,5.26667,1.29154
7459,7,4.41333,6.12,1.29154
7460,7,4.41333,6.97333,1.29154
7461,7,4.41333,7.82667,1.29154
7462,7,4.41333,8.68,1.29154
7463,7,4.41333,9.53333,1.29154
7464,7,4.41333,10.3867,1.29154
7465,7,4.41333,11.24,1.29154
7466,7,4.41333,12.0933,1.29154
7467,7,4.41333,12.9467,1.29154
7468,7,4.41333,13.8,1.29154
7469,7,5.26667,1,1.29154
7470,7,5.26667,1.85333,1.29154
7471,7,5.26667,2.70667,1.29154
7472,7,5.26667,3.56,1.29154
7473,7,5.26667,4.41333,1.29154
7474,7,5.26667,5.26667,1.29154
7475,7,5.26667,6.12,1.29154
7476,7,5.26667,6.97333,1.29154
7477,7,5.26667,7.82667,1.29154
7478,7,5.26667,8.68,1.29154
7479,7,5.26667,9.53333,1.29154
7480,7,5.26667,10.3867,1.29154
7481,7,5.26667,11.24,1.29154
7482,7,5.26667,12.0933,1.29154
7483,7,5.26667,12.9467,1.29154
7484,7,5.26667,13.8,1.29154
7485,7,6.12,1,1.29154
7486,7,6.12,1.85333,1.29154
7487,7,6.12,2.70667,1.29154
7488,7,6.12,3.56,1.29154
7489,7,6.12,4.41333,1.29154
7490,7,6.12,5.26667,1.29154
7491,7,6.12,6.12,1.29154
7492,7,6.12,6.97333,1.29154
7493,7,6.12,7.82667,1.29154
7494,7,6.12,8.68,1.29154
7495,7,6.12,9.53333,1.29154
7496,7,6.12,10.3867,1.29154
7497,7,6.12,11.24,1.29154
7498,7,6.12,12.0933,1.29154
7499,7,6.12,12.9467,1.29154
7500,7,6.12,13.8,1.29154
7501,7,6.97333,1,1.29154
7502,7,6.97333,1.85333,1.29154
7503,7,6.97333,2.70667,1.29154
7504,7,6.97333,3.56,1.29154
7505,7,6.97333,4.41333,1.29154
7506,7,6.97333,5.26667,1.29154
7507,7,6.97333,6.12,1.29154
7508,7,6.97333,6.97333,1.29154
7509,7,6.97333,7.82667,1.29154
7510,7,6.97333,8.68,1.29154
7511,7,6.97333,9.53333,1.29154
7512,7,6.97333,10.3867,1.29154
7513,7,6.97333,11.24,1.29154
7514,7,6.97333,12.0933,1.29154
7515,7,6.97333,12.9467,1.29154
7516,7,6.97333,13.8,1.29154
7517,7,7.82667,1,1.29154
7518,7,7.82667,1.85333,1.29154
7519,7,7.82667,2.70667,1.29154
7520,7,7.82667,3.56,1.29154
7521,7,7.82667,4.41333,1.29154
7522,7,7.82667,5.26667,1.29154
7523,7,7.82667,6.12,1.29154
7524,7,7.82667,6.97333,1.29154
7525,7,7.82667,7.82667,1.29154
7526,7,7.82667,8.68,1.29154
7527,7,7.82667,9.53333,1.29154
7528,7,7.82667,10.3867,1.29154
7529,7,7.82667,11.24,1.29154
7530,7,7.82667,12.0933,1.29154
7531,7,7.82667,12.9467,1.29154
7532,7,7.82667,13.8,1.29154
7533,7,8.68,1,1.29154
7534,7,8.68,1.85333,1.29154
7535,7,8.68,2.70667,1.29154
7536,7,8.68,3.56,1.29154
7537,7,8.68,4.41333,1.29154
7538,7,8.68,5.26667,1.29154
7539,7,8.68,6.12,1.29154
7540,7,8.68,6.97333,1.29154
7541,7,8.68,7.82667,1.29154
7542,7,8.68,8.68,1.29154
7543,7,8.68,9.53333,1.29154
7544,7,8.68,10.3867,1.29154
7545,7,8.68,11.24,1.29154
7546,7,8.68,12.0933,1.29154
7547,7,8.68,12.9467,1.29154
7548,7,8.68,13.8,1.29154
7549,7,9.53333,1,1.29154
7550,7,9.53333,1.85333,1.29154
7551,7,9.53333,2.70667,1.29154
7552,7,9.53333,3.56,1.29154
7553,7,9.53333,4.41333,1.29154
7554,7,9.53333,5.26667,1.29154
7555,7,9.53333,6.12,1.29154
7556,7,9.53333,6.97333,1.29154
7557,7,9.53333,7.82667,1.29154
7558,7,9.53333,8.68,1.29154
7559,7,9.53333,9.53333,1.29154
7560,7,9.53333,10.3867,1.29154
7561,7,9.53333,11.24,1.29154
7562,7,9.53333,12.0933,1.29154
7563,7,9.53333,12.9467,1.29154
7564,7,9.53333,13.8,1.29154
7565,7,10.3867,1,1.29154
7566,7,10.3867,1.85333,1.29154
7567,7,10.3867,2.70667,1.29154
7568,7,10.3867,3.56,1.29154
7569,7,10.3867,4.41333,1.29154
7570,7,10.3867,5.26667,1.29154
7571,7,10.3867,6.12,1.29154
7572,7,10.3867,6.97333,1.29154
7573,7,10.3867,7.82667,1.29154
7574,7,10.3867,8.68,1.29154
7575,7,10.3867,9.53333,1.29154
7576,7,10.3867,10.3867,1.29154
7577,7,10.3867,11.24,1.29154
7578,7,10.3867,12.0933,1.29154
7579,7,10.3867,12.9467,1.29154
7580,7,10.3867,13.8,1.29154
7581,7,11.24,1,1.29154
7582,7,11.24,1.85333,1.29154
7583,7,11.24,2.70667,1.29154
7584,7,11.24,3.56,1.29154
7585,7,11.24,4.41333,1.29154
7586,7,11.24,5.26667,1.29154
7587,7,11.24,6.12,1.29154
7588,7,11.24,6.97333,1.29154
7589,7,11.24,7.82667,1.29154
7590,7,11.24,8.68,1.29154
7591,7,11.24,9.53333,1.29154
7592,7,11.24,10.3867,1.29154
7593,7,11.24,11.24,1.29154
7594,7,11.24,12.0933,1.29154
7595,7,11.24,12.9467,1.29154
7596,7,11.24,13.8,1.29154
7597,7,12.0933,1,1.29154
7598,7,12.0933,1.85333,1.29154
7599,7,12.0933,2.70667,1.29154
7600,7,12.0933,3.56,1.29154
7601,7,12.0933,4.41333,1.29154
7602,7,12.0933,5.26667,1.29154
7603,7,12.0933,6.12,1.29154
7604,7,12.0933,6.97333,1.29154
7605,7,12.0933,7.82667,1.29154
7606,7,12.0933,8.68,1.29154
7607,7,12.0933,9.53333,1.29154
7608,7,12.0933,10.3867,1.29154
7609,7,12.0933,11.24,1.29154
7610,7,12.0933,12.0933,1.29154
7611,7,12.0933,12.9467,1.29154
7612,7,12.0933,13.8,1.29154
7613,7,12.9467,1,1.29154
7614,7,12.9467,1.85333,1.29154
7615,7,12.9467,2.70667,1.29154
7616,7,12.9467,3.56,1.29154
7617,7,12.9467,4.41333,1.29154
7618,7,12.9467,5.26667,1.29154
7619,7,12.9467,6.12,1.29154
7620,7,12.9467,6.97333,1.29154
7621,7,12.9467,7.82667,1.29154
7622,7,12.9467,8.68,1.29154
7623,7,12.9467,9.53333,1.29154
7624,7,12.9467,10.3867,1.29154
7625,7,12.9467,11.24,1.29154
7626,7,12.9467,12.0933,1.29154
7627,7,12.9467,12.9467,1.29154
7628,7,12.9467,13.8,1.29154
7629,7,13.8,1,1.29154
7630,7,13.8,1.85333,1.29154
7631,7,13.8,2.70667,1.29154
7632,7,13.8,3.56,1.29154
7633,7,13.8,4.41333,1.29154
7634,7,13.8,5.26667,1.29154
7635,7,13.8,6.12,1.29154
7636,7,13.8,6.97333,1.29154
7637,7,13.8,7.82667,1.29154
7638,7,13.8,8.68,1.29154
7639,7,13.8,9.53333,1.29154
7640,7,13.8,10.3867,1.29154
7641,7,13.8,11.24,1.29154
7642,7,13.8,12.0933,1.29154
7643,7,13.8,12.9467,1.29154
7644,7,13.8,13.8,1.29154
7645,7,1,1,1.32645
7646,7,1,1.85333,1.32645
7647,7,1,2.70667,1.32645
7648,7,1,3.56,1.32645
7649,7,1,4.41333,1.32645
7650,7,1,5.26667,1.32645
7651,7,1,6.12,1.32645
7652,7,1,6.97333,1.32645
7653,7,1,7.82667,1.32645
7654,7,1,8.68,1.32645
7655,7,1,9.53333,1.32645
7656,7,1,10.3867,1.32645
7657,7,1,11.24,1.32645
7658,7,1,12.0933,1.32645
7659,7,1,12.9467,1.32645
7660,7,1,13.8,1.32645
7661,7,1.85333,1,1.32645
7662,7,1.85333,1.85333,1.32645
7663,7,1.85333,2.70667,1.32645
7664,7,1.85333,3.56,1.32645
7665,7,1.85333,4.41333,1.32645
7666,7,1.85333,5.26667,1.32645
7667,7,1.85333,6.12,1.32645
7668,7,1.85333,6.97333,1.32645
7669,7,1.85333,7.82667,1.32645
7670,7,1.85333,8.68,1.32645
7671,7,1.85333,9.53333,1.32645
7672,7,1.85333,10.3867,1.32645
7673,7,1.85333,11.24,1.32645
7674,7,1.85333,12.0933,1.32645
7675,7,1.85333,12.9467,1.32645
7676,7,1.85333,13.8,1.32645
7677,7,2.70667,1,1.32645
7678,7,2.70667,1.85333,1.32645
7679,7,2.70667,2.70667,1.32645
7680,7,2.70667,3.56,1.32645
7681,7,2.70667,4.41333,1.32645
7682,7,2.70667,5.26667,1.32645
7683,7,2.70667,6.12,1.32645
7684,7,2.70667,6.97333,1.32645
7685,7,2.70667,7.82667,1.32645
7686,7,2.70667,8.68,1.32645
7687,7,2.70667,9.53333,1.32645
7688,7,2.70667,10.3867,1.32645
7689,7,2.70667,11.24,1.32645
7690,7,2.70667,12.0933,1.32645
7691,7,2.70667,12.9467,1.32645
7692,7,2.70667,13.8,1.32645
7693,7,3.56,1,1.32645
7694,7,3.56,1.85333,1.32645
7695,7,3.56,2.70667,1.32645
7696,7,3.56,3.56,1.32645
7697,7,3.56,4.41333,1.32645
7698,7,3.56,5.26667,1.32645
7699,7,3.56,6.12,1.32645
7700,7,3.56,6.97333,1.32645
7701,7,3.56,7.82667,1.32645
7702,7,3.56,8.68,1.32645
7703,7,3.56,9.53333,1.32645
7704,7,3.56,10.3867,1.32645
7705,7,3.56,11.24,1.32645
7706,7,3.56,12.0933,1.32645
7707,7,3.56,12.9467,1.32645
7708,7,3.56,13.8,1.32645
7709,7,4.41333,1,1.32645
7710,7,4.41333,1.85333,1.32645
7711,7,4.41333,2.70667,1.32645
7712,7,4.41333,3.56,1.32645
7713,7,4.41333,4.41333,1.32645
7714,7,4.41333,5.26667,1.32645
7715,7,4.41333,6.12,1.32645
7716,7,4.41333,6.97333,1.32645
7717,7,4.41333,7.82667,1.32645
7718,7,4.41333,8.68,1.32645
7719,7,4.41333,9.53333,1.32645
7720,7,4.41333,10.3867,1.32645
7721,7,4.41333,11.24,1.32645
7722,7,4.41333,12.0933,1.32645
7723,7,4.41333,12.9467,1.32645
7724,7,4.41333,13.8,1.32645
7725,7,5.26667,1,1.32645
7726,7,5.26667,1.85333,1.32645
7727,7,5.26667,2.70667,1.32645
7728,7,5.26667,3.56,1.32645
7729,7,5.26667,4.41333,1.32645
7730,7,5.26667,5.26667,1.32645
7731,7,5.26667,6.12,1.32645
7732,7,5.26667,6.97333,1.32645
7733,7,5.26667,7.82667,1.32645
7734,7,5.26667,8.68,1.32645
7735,7,5.26667,9.53333,1.32645
7736,7,5.26667,10.3867,1.32645
7737,7,5.26667,11.24,1.32645
7738,7,5.26667,12.0933,1.32645
7739,7,5.26667,12.9467,1.32645
7740,7,5.26667,13.8,1.32645
7741,7,6.12,1,1.32645
7742,7,6.12,1.85333,1.32645
7743,7,6.12,2.70667,1.32645
7744,7,6.12,3.56,1.32645
7745,7,6.12,4.41333,1.32645
7746,7,6.12,5.26667,1.32645
7747,7,6.12,6.12,1.32645
7748,7,6.12,6.97333,1.32645
7749,7,6.12,7.82667,1.32645
7750,7,6.12,8.68,1.32645
7751,7,6.12,9.53333,1.32645
7752,7,6.12,10.3867,1.32645
7753,7,6.12,11.24,1.32645
7754,7,6.12,12.0933,1.32645
7755,7,6.12,12.9467,1.32645
7756,7,6.12,13.8,1.32645
7757,7,6.97333,1,1.32645
7758,7,6.97333,1.85333,1.32645
7759,7,6.97333,2.70667,1.32645
7760,7,6.97333,3.56,1.32645
7761,7,6.97333,4.41333,1.32645
7762,7,6.97333,5.26667,1.32645
7763,7,6.97333,6.12,1.32645
7764,7,6.97333,6.97333,1.32645
7765,7,6.97333,7.82667,1.32645
7766,7,6.97333,8.68,1.32645
7767,7,6.97333,9.53333,1.32645
7768,7,6.97333,10.3867,1.32645
7769,7,6.97333,11.24,1.32645
7770,7,6.97333,12.0933,1.32645
7771,7,6.97333,12.9467,1.32645
7772,7,6.97333,13.8,1.32645
7773,7,7.82667,1,1.32645
7774,7,7.82667,1.85333,1.32645
7775,7,7.82667,2.70667,1.32645
7776,7,7.82667,3.56,1.32645
7777,7,7.82667,4.41333,1.32645
7778,7,7.82667,5.26667,1.32645
7779,7,7.82667,6.12,1.32645
7780,7,7.82667,6.97333,1.32645
7781,7,7.82667,7.82667,1.32645
7782,7,7.82667,8.68,1.32645
7783,7,7.82667,9.53333,1.32645
7784,7,7.82667,10.3867,1.32645
7785,7,7.82667,11.24,1.32645
7786,7,7.82667,12.0933,1.32645
7787,7,7.82667,12.9467,1.32645
7788,7,7.82667,13.8,1.32645
7789,7,8.68,1,1.32645
7790,7,8.68,1.85333,1.32645
7791,7,8.68,2.70667,1.32645
7792,7,8.68,3.56,1.32645
7793,7,8.68,4.41333,1.32645
7794,7,8.68,5.26667,1.32645
7795,7,8.68,6.12,1.32645
7796,7,8.68,6.97333,1.32645
7797,7,8.68,7.82667,1.32645
7798,7,8.68,8.68,1.32645
7799,7,8.68,9.53333,1.32645
7800,7,8.68,10.3867,1.32645
7801,7,8.68,11.24,1.32645
7802,7,8.68,12.0933,1.32645
7803,7,8.68,12.9467,1.32645
7804,7,8.68,13.8,1.32645
7805,7,9.53333,1,1.32645
7806,7,9.53333,1.85333,1.32645
7807,7,9.53333,2.70667,1.32645
7808,7,9.53333,3.56,1.32645
7809,7,9.53333,4.41333,1.32645
7810,7,9.53333,5.26667,1.32645
7811,7,9.53333,6.12,1.32645
7812,7,9.53333,6.97333,1.32645
7813,7,9.53333,7.82667,1.32645
7814,7,9.53333,8.68,1.32645
7815,7,9.53333,9.53333,1.32645
7816,7,9.53333,10.3867,1.32645
7817,7,9.53333,11.24,1.32645
7818,7,9.53333,12.0933,1.32645
7819,7,9.53333,12.9467,1.32645
7820,7,9.53333,13.8,1.32645
7821,7,10.3867,1,1.32645
7822,7,10.3867,1.85333,1.32645
7823,7,10.3867,2.70667,1.32645
7824,7,10.3867,3.56,1.32645
7825,7,10.3867,4.41333,1.32645
7826,7,10.3867,5.26667,1.32645
7827,7,10.3867,6.12,1.32645
7828,7,10.3867,6.97333,1.32645
7829,7,10.3867,7.82667,1.32645
7830,7,10.3867,8.68,1.32645
7831,7,10.3867,9.53333,1.32645
7832,7,10.3867,10.3867,1.32645
7833,7,10.3867,11.24,1.32645
7834,7,10.3867,12.0933,1.32645
7835,7,10.3867,12.9467,1.32645
7836,7,10.3867,13.8,1.32645
7837,7,11.24,1,1.32645
7838,7,11.24,1.85333,1.32645
7839,7,11.24,2.70667,1.32645
7840,7,11.24,3.56,1.32645
7841,7,11.24,4.41333,1.32645
7842,7,11.24,5.26667,1.32645
7843,7,11.24,6.12,1.32645
7844,7,11.24,6.97333,1.32645
7845,7,11.24,7.82667,1.32645
7846,7,11.24,8.68,1.32645
7847,7,11.24,9.53333,1.32645
7848,7,11.24,10.3867,1.32645
7849,7,11.24,11.24,1.32645
7850,7,11.24,12.0933,1.32645
7851,7,11.24,12.9467,1.32645
7852,7,11.24,13.8,1.32645
7853,7,12.0933,1,1.32645
7854,7,12.0933,1.85333,1.32645
7855,7,12.0933,2.70667,1.32645
7856,7,12.0933,3.56,1.32645
7857,7,12.0933,4.41333,1.32645
7858,7,12.0933,5.26667,1.32645
7859,7,12.0933,6.12,1.32645
7860,7,12.0933,6.97333,1.32645
7861,7,12.0933,7.82667,1.32645
7862,7,12.0933,8.68,1.32645
7863,7,12.0933,9.53333,1.32645
7864,7,12.0933,10.3867,1.32645
7865,7,12.0933,11.24,1.32645
7866,7,12.0933,12.0933,1.32645
7867,7,12.0933,12.9467,1.32645
7868,7,12.0933,13.8,1.32645
7869,7,12.9467,1,1.32645
7870,7,12.9467,1.85333,1.32645
7871,7,12.9467,2.70667,1.32645
7872,7,12.9467,3.56,1.32645
7873,7,12.9467,4.41333,1.32645
7874,7,12.9467,5.26667,1.32645
7875,7,12.9467,6.12,1.32645
7876,7,12.9467,6.97333,1.32645
7877,7,12.9467,7.82667,1.32645
7878,7,12.9467,8.68,1.32645
7879,7,12.9467,9.53333,1.32645
7880,7,12.9467,10.3867,1.32645
7881,7,12.9467,11.24,1.32645
7882,7,12.9467,12.0933,1.32645
7883,7,12.9467,12.9467,1.32645
7884,7,12.9467,13.8,1.32645
7885,7,13.8,1,1.32645
7886,7,13.8,1.85333,1.32645
7887,7,13.8,2.70667,1.32645
7888,7,13.8,3.56,1.32645
7889,7,13.8,4.41333,1.32645
7890,7,13.8,5.26667,1.32645
7891,7,13.8,6.12,1.32645
7892,7,13.8,6.97333,1.32645
7893,7,13.8,7.82667,1.32645
7894,7,13.8,8.68,1.32645
7895,7,13.8,9.53333,1.32645
7896,7,13.8,10.3867,1.32645
7897,7,13.8,11.24,1.32645
7898,7,13.8,12.0933,1.32645
7899,7,13.8,12.9467,1.32645
7900,7,13.8,13.8,1.32645
7901,7,1,1,1.36136
7902,7,1,1.85333,1.36136
7903,7,1,2.70667,1.36136
7904,7,1,3.56,1.36136
7905,7,1,4.41333,1.36136
7906,7,1,5.26667,1.36136
7907,7,1,6.12,1.36136
7908,7,1,6.97333,1.36136
7909,7,1,7.82667,1.36136
7910,7,1,8.68,1.36136
7911,7,1,9.53333,1.36136
7912,7,1,10.3867,1.36136
7913,7,1,11.24,1.36136
7914,7,1,12.0933,1.36136
7915,7,1,12.9467,1.36136
7916,7,1,13.8,1.36136
7917,7,1.85333,1,1.36136
7918,7,1.85333,1.85333,1.36136
7919,7,1.85333,2.70667,1.36136
7920,7,1.85333,3.56,1.36136
7921,7,1.85333,4.41333,1.36136
7922,7,1.85333,5.26667,1.36136
7923,7,1.85333,6.12,1.36136
7924,7,1.85333,6.97333,1.36136
7925,7,1.85333,7.82667,1.36136
7926,7,1.85333,8.68,1.36136
7927,7,1.85333,9.53333,1.36136
7928,7,1.85333,10.3867,1.36136
7929,7,1.85333,11.24,1.36136
7930,7,1.85333,12.0933,1.36136
7931,7,1.85333,12.9467,1.36136
7932,7,1.85333,13.8,1.36136
7933,7,2.70667,1,1.36136
7934,7,2.70667,1.85333,1.36136
7935,7,2.70667,2.70667,1.36136
7936,7,2.70667,3.56,1.36136
7937,7,2.70667,4.41333,1.36136
7938,7,2.70667,5.26667,1.36136
7939,7,2.70667,6.12,1.36136
7940,7,2.70667,6.97333,1.36136
7941,7,2.70667,7.82667,1.36136
7942,7,2.70667,8.68,1.36136
7943,7,2.70667,9.53333,1.36136
7944,7,2.70667,10.3867,1.36136
7945,7,2.70667,11.24,1.36136
7946,7,2.70667,12.0933,1.36136
7947,7,2.70667,12.9467,1.36136
7948,7,2.70667,13.8,1.36136
7949,7,3.56,1,1.36136
7950,7,3.56,1.85333,1.36136
7951,7,3.56,2.70667,1.36136
7952,7,3.56,3.56,1.36136
7953,7,3.56,4.41333,1.36136
7954,7,3.56,5.26667,1.36136
7955,7,3.56,6.12,1.36136
7956,7,3.56,6.97333,1.36136
7957,7,3.56,7.82667,1.36136
7958,7,3.56,8.68,1.36136
7959,7,3.56,9.53333,1.36136
7960,7,3.56,10.3867,1.36136
7961,7,3.56,11.24,1.36136
7962,7,3.56,12.0933,1.36136
7963,7,3.56,12.9467,1.36136
7964,7,3.56,13.8,1.36136
7965,7,4.41333,1,1.36136
7966,7,4.41333,1.85333,1.36136
7967,7,4.41333,2.70667,1.36136
7968,7,4.41333,3.56,1.36136
7969,7,4.41333,4.41333,1.36136
7970,7,4.41333,5.26667,1.36136
7971,7,4.41333,6.12,1.36136
7972,7,4.41333,6.97333,1.36136
7973,7,4.41333,7.82667,1.36136
7974,7,4.41333,8.68,1.36136
7975,7,4.41333,9.53333,1.36136
7976,7,4.41333,10.3867,1.36136
7977,7,4.41333,11.24,1.36136
7978,7,4.41333,12.0933,1.36136
7979,7,4.41333,12.9467,1.36136
7980,7,4.41333,13.8,1.36136
7981,7,5.26667,1,1.36136
7982,7,5.26667,1.85333,1.36136
7983,7,5.26667,2.70667,1.36136
7984,7,5.26667,3.56,1.36136
7985,7,5.26667,4.41333,1.36136
7986,7,5.26667,5.26667,1.36136
7987,7,5.26667,6.12,1.36136
7988,7,5.26667,6.97333,1.36136
7989,7,5.26667,7.82667,1.36136
7990,7,5.26667,8.68,1.36136
7991,7,5.26667,9.53333,1.36136
7992,7,5.26667,10.3867,1.36136
7993,7,5.26667,11.24,1.36136
7994,7,5.26667,12.0933,1.36136
7995,7,5.26667,12.9467,1.36136
7996,7,5.26667,13.8,1.36136
7997,7,6.12,1,1.36136
7998,7,6.12,1.85333,1.36136
7999,7,6.12,2.70667,1.36136
8000,7,6.12,3.56,1.36136
8001,7,6.12,4.41333,1.36136
8002,7,6.12,5.26667,1.36136
8003,7,6.12,6.12,1.36136
8004,7,6.12,6.97333,1.36136
8005,7,6.12,7.82667,1.36136
8006,7,6.12,8.68,1.36136
8007,7,6.12,9.53333,1.36136
8008,7,6.12,10.3867,1.36136
8009,7,6.12,11.24,1.36136
8010,7,6.12,12.0933,1.36136
8011,7,6.12,12.9467,1.36136
8012,7,6.12,13.8,1.36136
8013,7,6.97333,1,1.36136
8014,7,6.97333,1.85333,1.36136
8015,7,6.97333,2.70667,1.36136
8016,7,6.97333,3.56,1.36136
8017,7,6.97333,4.41333,1.36136
8018,7,6.97333,5.26667,1.36136
8019,7,6.97333,6.12,1.36136
8020,7,6.97333,6.97333,1.36136
8021,7,6.97333,7.82667,1.36136
8022,7,6.97333,8.68,1.36136
8023,7,6.97333,9.53333,1.36136
8024,7,6.97333,10.3867,1.36136
8025,7,6.97333,11.24,1.36136
8026,7,6.97333,12.0933,1.36136
8027,7,6.97333,12.9467,1.36136
8028,7,6.97333,13.8,1.36136
8029,7,7.82667,1,1.36136
8030,7,7.82667,1.85333,1.36136
8031,7,7.82667,2.70667,1.36136
8032,7,7.82667,3.56,1.36136
8033,7,7.82667,4.41333,1.36136
8034,7,7.82667,5.26667,1.36136
8035,7,7.82667,6.12,1.36136
8036,7,7.82667,6.97333,1.36136
8037,7,7.82667,7.82667,1.36136
8038,7,7.82667,8.68,1.36136
8039,7,7.82667,9.53333,1.36136
8040,7,7.82667,10.3867,1.36136
8041,7,7.82667,11.24,1.36136
8042,7,7.82667,12.0933,1.36136
8043,7,7.82667,12.9467,1.36136
8044,7,7.82667,13.8,1.36136
